lat,lon,cluster_id
-1.9392949854241253,30.063461181417193,0
-1.926946573468857,30.062818371392357,1
-1.9365762409044134,30.069759402068282,0
-1.9485735105630582,30.05845746368646,0
-1.9512582287885274,30.055627304229812,1
-1.9407503239762351,30.06606072019263,0
-1.9368067341944561,30.062512027349293,0
-1.9555506647866934,30.04799537934398,0
-1.9507887316202008,30.048225206341886,1
-1.9380889111369874,30.069903758477437,1
-1.9495897391534764,30.07052296144325,0
-1.9268360711558554,30.06226709664565,1
-1.938068452114372,30.051841276082627,0
-1.9355103281336616,30.06986155839062,1
-1.9461948805623697,30.07827585840519,1
-1.9536185823998922,30.054158439328198,1
-1.940767352811826,30.05147160656283,1
-1.9595118799672517,30.058928190205336,1
-1.9514569363951564,30.056265130444615,0
-1.948342784523109,30.057423578979943,0
-1.9335015718910142,30.07022227864754,2
-1.9533167357927845,30.068657541495817,2
-1.9384332820396184,30.072340565266057,0
-1.9413375589218165,30.0788886802395,1
-1.9609908962490255,30.05974663827956,1
-1.9477891737526933,30.046952322342314,1
-1.9590165890863693,30.0627487503726,2
-1.9317666468096828,30.072000269407116,0
-1.9618227057611102,30.061292395328024,2
-1.9405399692162446,30.076656336908673,0
-1.9560008636022443,30.05462807684668,1
-1.9558623724624342,30.068744337713287,0
-1.9378170699040658,30.059471379463933,0
-1.9333592360152252,30.06496254533098,1
-1.9319683610177145,30.05449095978301,1
-1.937079400111776,30.06778086905617,1
-1.9466413152912334,30.05613788184435,0
-1.951445006068655,30.053677975672574,1
-1.9614366909490348,30.05965743466353,1
-1.935598559050249,30.070922459910747,0
-1.940339767155887,30.05964284261285,0
-1.9473162260118533,30.04746782940702,1
-1.9533282117575457,30.05595653780355,1
-1.9536058943028094,30.048594338228213,1
-1.9504598790751277,30.047184329094478,1
-1.9562030607676708,30.070027548649186,0
-1.95766586094392,30.056296425862605,1
-1.9446968854203177,30.044943978002397,0
-1.9414057080913634,30.051330638507,1
-1.9553974207963092,30.056740354419084,1
-1.9374521602409358,30.067915805865745,0
-1.9536783044099533,30.056938897783805,0
-1.9584060931299565,30.055137241105466,1
-1.9501780685989345,30.04750795620934,1
-1.9511478419444566,30.062262516064926,2
-1.9561909818212058,30.05312817079077,1
-1.9410150128231098,30.076494928073043,0
-1.960880708018884,30.057476874678493,0
-1.9478852452585838,30.053592038990043,1
-1.9390735978322717,30.062078546528035,1
-1.955512914248425,30.066998874032063,0
-1.939942089596643,30.056352864572943,0
-1.9363402574734792,30.072964267627285,1
-1.9481459142548019,30.048774611685353,1
-1.9454910610384164,30.050428916607135,1
-1.9355924633920554,30.056679000425028,1
-1.9436622126311245,30.07023614825006,1
-1.9592980632163959,30.058833593050455,1
-1.9271824486645064,30.063210748533198,1
-1.9542244533161637,30.055314398207763,1
-1.947643988383312,30.052889860782532,1
-1.9448215064574537,30.04996462145704,1
-1.9584626969341494,30.053182797002474,1
-1.93902370764835,30.075811762769884,1
-1.949533722791954,30.057864910882408,0
-1.9533599179229941,30.051034352175886,1
-1.9605689543874858,30.067817833963613,0
-1.935861807146538,30.06079688282798,0
-1.948150414092383,30.04731642370959,1
-1.9285595614850084,30.067655563992854,1
-1.9290688062159305,30.068707469968327,1
-1.9560026336348408,30.053891576407164,0
-1.958622188692509,30.057325359912898,1
-1.945179516305697,30.050556527827315,1
-1.959183576352165,30.05228033609187,0
-1.9493724682146796,30.046727180744483,1
-1.9394276192223734,30.06480096169543,1
-1.9502825022281554,30.047562041556947,1
-1.9277851194075748,30.05485234606489,0
-1.943849382161106,30.059225076410584,0
-1.9294654954810537,30.059898089268092,0
-1.95485099759944,30.050367549852012,1
-1.9533051413457876,30.069073572069378,0
-1.9327159237734437,30.073720073308923,0
-1.929506593130449,30.055363863353296,1
-1.9340432237950176,30.063622736648757,1
-1.9561268425121712,30.05283619628241,1
-1.930237708950789,30.071803264838152,1
-1.9477795212654654,30.051936366157296,1
-1.961452783127774,30.058232863483784,1
