building_id,lat,lon,slope,cluster_id
KGL-00302,-1.9411807351286938,30.048068613564112,7.878442764282227,1
KGL-00303,-1.9577439120732312,30.05727289305972,12.423535346984863,1
KGL-00304,-1.9527308290116874,30.058640294052843,2.9319558143615723,0
KGL-00305,-1.955542871323366,30.05144326310253,13.535019874572754,1
KGL-00306,-1.9328279908513797,30.056489063567742,15.487635612487793,1
KGL-00307,-1.9359201726292796,30.0582432792148,11.141018867492676,1
KGL-00308,-1.9360324690459851,30.070059530414238,6.721521854400635,0
KGL-00309,-1.9511007145301775,30.046447364580988,16.92422103881836,1
KGL-00310,-1.9412237075684824,30.051558513299508,9.935535430908203,1
KGL-00311,-1.9406023223787072,30.05915671993991,13.852034568786621,1
KGL-00312,-1.9462048339180043,30.049376151997457,15.393071174621582,1
KGL-00313,-1.9476440290509287,30.04920769763735,16.924192428588867,1
KGL-00314,-1.9388122349034145,30.07344113153182,7.435708999633789,1
KGL-00315,-1.9610381884866182,30.055767482348223,4.141125679016113,0
KGL-00316,-1.927582867190109,30.055292260021464,2.7802884578704834,0
KGL-00317,-1.9531044354661915,30.056038450006564,13.885141372680664,1
KGL-00318,-1.9295848770989372,30.052869076469367,16.552396774291992,1
KGL-00319,-1.9327113394881639,30.053769283754292,16.552404403686523,1
KGL-00320,-1.9354250396301114,30.06847806439328,10.457742691040039,0
KGL-00321,-1.9485270042794391,30.053207723136463,19.547922134399414,1
KGL-00322,-1.9610296679371348,30.06294792743919,0.0,0
KGL-00323,-1.9551823455351036,30.059004021694467,12.679590225219727,2
KGL-00324,-1.9267184458469955,30.063743692415294,8.731228828430176,2
KGL-00325,-1.951066082912769,30.0508418286808,17.885366439819336,1
KGL-00326,-1.9279292433380828,30.056298612400212,10.25975513458252,0
KGL-00327,-1.9402295388521424,30.065639730305076,11.572625160217285,1
KGL-00328,-1.959056750595831,30.069334201278064,11.328764915466309,0
KGL-00329,-1.948996307892473,30.068266815111308,7.603593349456787,0
KGL-00330,-1.9518863911469235,30.046279908128362,20.50273323059082,1
KGL-00331,-1.9538965049764336,30.05056137918851,16.081165313720703,1
KGL-00332,-1.9458211241884815,30.058056481023883,7.031489849090576,0
KGL-00333,-1.9581811785335692,30.063274939722064,1.8543341159820557,2
